energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,battery_delta_uAh,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta,elapsed_s,net_uAh,rapl_J,vol_cs
306209970.0,15716589658,15.800000000001091,0.0400000000000062,0.1399999999998726,173.09999999997672,0.0500000000000113,0.0,0.009999999999998,0.0,0.0,0.0,131072,37,0,44,1,0,0,2,15.716589658,-4194.779007042001,306209970.0,37
298807097.0,15980488435,16.019999999998618,0.0,0.1100000000001273,175.6600000000035,0.0400000000000204,0.0,0.0,0.0,0.0,0.0,0,38,0,44,1,17000,0,1,15.980488435,12734.786052946685,298807097.0,38
295243629.0,15886611631,15.920000000000073,0.0099999999999909,0.0799999999999272,174.57000000000698,0.0199999999999818,0.0,0.0,0.0,0.0,0.0,0,28,0,44,1,18000,0,0,15.886611631,13759.84189872726,295243629.0,28
299971522.0,15960472943,16.0,0.1999999999999886,0.1500000000000909,175.7399999999907,0.1000000000000227,0.0,0.0,0.0,0.0,0.0,131072,41,0,44,1,0,0,2,15.960472943,-4259.871785204959,299971522.0,41
297554903.0,15971920608,16.01000000000022,0.0,0.1099999999998999,175.57000000000698,0.0100000000000477,0.0,0.0,0.0,0.0,0.0,0,38,0,44,1,18000,0,1,15.971920608,13737.072817544962,297554903.0,38
303418047.0,16286144881,16.329999999999927,0.0,0.1000000000001364,179.03999999997905,0.0,0.0,0.0,0.0,0.0,0.0,0,39,0,44,1,17000,0,0,16.286144881,12653.205934680049,303418047.0,39
304481581.0,16041946340,16.079999999999927,0.2299999999999897,0.1299999999998817,176.54999999998836,0.0699999999999931,0.0,0.009999999999998,0.0,0.0,0.0,131072,42,0,44,1,0,0,2,16.04194634,-4281.6171449048,304481581.0,42
300246485.0,16185731011,16.269999999998618,0.0,0.1100000000001273,177.77999999999884,0.0300000000000295,0.0,0.0,0.0,0.0,0.0,0,29,0,44,1,18000,0,1,16.185731011,13680.006532205189,300246485.0,29
297392976.0,16148759314,16.220000000001164,0.0,0.1299999999998817,177.45999999999185,0.0200000000000386,0.0,0.0,0.0,0.0,0.0,0,37,0,44,1,18000,0,0,16.148759314,13689.874328069629,297392976.0,37
310972593.0,15838480686,15.899999999999636,0.2099999999999937,0.1599999999998544,174.2399999999907,0.079999999999984,0.0,0.0,0.0,0.0,0.0,131072,39,0,44,1,19000,0,3,15.838480686,14772.688112954931,310972593.0,39
303485246.0,15619001668,15.659999999999854,0.0,0.0900000000001455,171.75,0.0400000000000204,0.0,0.0,0.0,0.0,0.0,0,37,0,44,1,0,0,0,15.619001668,-4168.7326407055825,303485246.0,37
304585647.0,15752468894,15.789999999999054,0.0,0.0899999999999181,173.0899999999965,0.0,0.0,0.0,0.0,0.0,0.0,0,26,0,44,1,19000,0,0,15.752468894,14795.644776409972,304585647.0,26
307888189.0,15827365237,15.88000000000102,0.2099999999999937,0.1500000000000909,174.25,0.0999999999999659,0.0,0.0,0.0,0.0,0.0,131072,46,0,44,1,18000,0,3,15.827365237,13775.654841305906,307888189.0,46
300284083.0,15928977358,15.979999999999563,0.0,0.0899999999999181,175.13999999998487,0.0,0.0,0.0,0.0,0.0,0.0,0,38,0,44,1,0,0,0,15.928977358,-4251.465571029528,300284083.0,38
304996411.0,16409069800,16.44999999999891,0.0,0.1000000000001364,180.31999999997788,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,44,1,18000,0,0,16.4090698,13620.397107772675,304996411.0,28
298224334.0,16022635146,16.090000000000146,0.1800000000000068,0.1500000000000909,176.47000000000116,0.079999999999984,0.0,0.009999999999998,0.0,0.0,0.0,131072,41,0,44,1,19000,0,2,16.022635146,14723.53703885611,298224334.0,41
296964389.0,16034546344,16.100000000000364,0.0,0.1099999999998999,176.27999999999884,0.0299999999999727,0.0,0.0,0.0,0.0,0.0,0,40,0,44,1,0,0,0,16.034546344,-4279.642075977731,296964389.0,40
295933569.0,16159676448,16.200000000000728,0.0100000000000051,0.1000000000001364,177.63000000000466,0.0199999999999818,0.0,0.0,0.0,0.0,0.0,0,43,0,44,1,17000,0,1,16.159676448,12686.960530260003,295933569.0,43
305066663.0,16045490087,16.079999999999927,0.2400000000000091,0.1300000000001091,176.6600000000035,0.1000000000000227,0.0,0.0,0.0,0.0,0.0,131072,41,0,44,1,18000,0,2,16.045490087,13717.437024234605,305066663.0,41
300711754.0,15933212267,15.960000000000946,0.0,0.0799999999999272,175.2399999999907,0.0,0.0,0.0,0.0,0.0,0.0,0,39,0,44,1,19000,0,0,15.933212267,14747.40412603857,300711754.0,39
302179219.0,15889642178,15.930000000000293,0.0,0.0899999999999181,174.77000000001863,0.0,0.0,0.0100000000000051,0.0,0.0,0.0,0,37,0,44,1,0,0,0,15.889642178,-4240.9669583601935,302179219.0,37
299259488.0,16150223519,16.19000000000051,0.2199999999999988,0.1399999999998726,177.79999999998836,0.1000000000000227,0.0,0.0,0.0,0.0,0.0,131072,42,1,44,1,18000,0,3,16.150223519,13689.483529777526,299259488.0,42
297215242.0,16061967038,16.1299999999992,0.0100000000000051,0.1000000000001364,176.4200000000128,0.0299999999999727,0.0,0.0,0.0,0.0,0.0,0,24,0,44,1,18000,0,1,16.061967038,13713.039303758414,297215242.0,24
306346017.0,15803911242,15.88000000000102,0.0,0.1099999999998999,173.60999999998603,0.0200000000000386,0.0,0.0,0.0,0.0,0.0,0,26,0,44,1,0,0,0,15.803911242,-4218.085255750887,306346017.0,26
303546708.0,16267782605,16.329999999999927,0.2199999999999988,0.1800000000000636,179.0800000000163,0.0800000000000409,0.0,0.0,0.0,0.0,0.0,131072,34,0,44,1,18000,0,3,16.267782605,13658.106850945116,303546708.0,34
296696566.0,16021944296,16.05999999999949,0.0,0.0899999999999181,176.14000000001397,0.0199999999999818,0.0,0.0,0.0,0.0,0.0,0,43,0,44,1,18000,0,0,16.021944296,13723.721427654193,296696566.0,43
303000749.0,16375867448,16.420000000000073,0.0,0.0900000000001455,179.95000000001164,0.0,0.0,0.009999999999998,0.0,0.0,0.0,0,27,0,44,1,0,0,0,16.375867448,-4370.741139634382,303000749.0,27
315000598.0,16085507793,16.1299999999992,0.2000000000000028,0.1500000000000909,177.14999999999418,0.0900000000000318,0.0,0.0,0.0,0.0,0.0,131072,41,0,44,1,18000,0,2,16.085507793,13706.756244454027,315000598.0,41
296221959.0,16153277313,16.200000000000728,0.0099999999999909,0.099999999999909,177.5100000000093,0.079999999999984,0.0,0.0,0.0,0.0,0.0,0,45,0,44,1,19000,0,0,16.153277313,14688.668468034375,296221959.0,45
308148930.0,15888141567,15.950000000000728,0.0,0.1200000000001182,174.6600000000035,0.0199999999999818,0.0,0.009999999999998,0.0,0.0,0.0,0,39,0,44,1,19000,0,1,15.888141567,14759.433556742479,308148930.0,39
302534991.0,16219038101,16.280000000000655,0.2100000000000079,0.1199999999998908,178.59999999997672,0.0899999999999749,0.0,0.0,0.0,0.0,0.0,131072,40,0,44,1,0,0,2,16.219038101,-4328.883175101419,302534991.0,40
298553129.0,16272808425,16.31999999999971,0.0,0.1100000000001273,178.88000000000466,0.0299999999999727,0.0,0.0,0.0,0.0,0.0,0,40,0,44,1,18000,0,1,16.272808425,13656.765452799085,298553129.0,40
306801827.0,16199938797,16.23999999999978,0.0,0.1099999999998999,178.11000000001513,0.0300000000000295,0.0,0.0,0.0,0.0,0.0,0,40,0,44,1,18000,0,1,16.199938797,13676.214454932302,306801827.0,40
300929589.0,15880367163,15.920000000000073,0.2000000000000028,0.1499999999998635,174.89999999999418,0.1000000000000227,0.0,0.0,0.0,0.0,0.0,131072,42,1,44,1,0,0,2,15.880367163,-4238.491444329566,300929589.0,42
300233606.0,15881887013,15.920000000000073,0.0,0.1000000000001364,174.62000000002445,0.0299999999999727,0.0,0.009999999999998,0.0,0.0,0.0,0,36,0,44,1,18000,0,1,15.881887013,13761.102905652677,300233606.0,36
299789393.0,16302202023,16.51000000000022,0.0,0.1699999999998453,178.97000000000116,0.0,0.0,0.0,0.0,0.0,0.0,0,42,0,44,1,18000,0,0,16.302202023,13648.920261792966,299789393.0,42
298071686.0,16206654466,16.25,0.2199999999999988,0.1499999999998635,178.4200000000128,0.079999999999984,0.0,0.0,0.0,0.0,0.0,131072,41,0,44,1,0,0,3,16.206654466,-4325.577966194191,298071686.0,41
303593155.0,15739267902,15.779999999998836,0.0,0.1100000000001273,173.02000000001863,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,44,1,18000,0,0,15.739267902,13799.168139004447,303593155.0,40
291380907.0,16409479770,16.460000000000946,0.0,0.1299999999998817,180.38000000000463,0.0099999999999909,0.0,0.0,0.0,0.0,0.0,0,40,0,44,1,19000,0,0,16.40947977,14620.287686225955,291380907.0,40
306733650.0,15870861593,15.899999999999636,0.2199999999999988,0.1299999999998817,174.80000000001746,0.079999999999984,0.0,0.0100000000000051,0.0,0.0,0.0,131072,39,0,44,1,18000,0,2,15.870861593,13764.045605141957,306733650.0,39
295949010.0,16031386158,16.079999999999927,0.0,0.1000000000001364,176.25,0.0099999999999909,0.0,0.0,0.0,0.0,0.0,0,38,0,44,1,0,0,0,16.031386158,-4278.798618066085,295949010.0,38
302440876.0,16353698915,16.389999999999418,0.0,0.099999999999909,179.6600000000035,0.0199999999999818,0.0,0.0,0.0,0.0,0.0,0,29,0,44,1,18000,0,1,16.353698915,13635.175671764839,302440876.0,29
305052136.0,15980912596,16.05000000000109,0.2199999999999988,0.1600000000000818,175.79000000000815,0.1000000000000227,0.0,0.0,0.0,0.0,0.0,131072,23,0,44,1,18000,0,2,15.980912596,13734.6728438029,305052136.0,23
295537208.0,16039538257,16.089999999998327,0.0,0.1099999999998999,176.32000000000698,0.0200000000000386,0.0,0.009999999999998,0.0,0.0,0.0,0,41,0,44,1,0,0,1,16.039538257,-4280.974424299667,295537208.0,41
296691806.0,16070311943,16.150000000001455,0.0,0.1000000000001364,176.6600000000035,0.0299999999999727,0.0,0.0,0.0,0.0,0.0,0,41,0,44,1,18000,0,0,16.070311943,13710.812037343021,296691806.0,41
314990892.0,15748747032,15.779999999998836,0.2100000000000079,0.1300000000001091,173.34999999997672,0.079999999999984,0.0,0.0,0.0,0.0,0.0,131072,28,0,44,1,19000,0,2,15.748747032,14796.638146404635,314990892.0,28
304901381.0,15761493232,15.819999999999707,0.0,0.0899999999999181,173.92999999999302,0.0500000000000113,0.0,0.0,0.0,0.0,0.0,0,38,0,44,1,0,0,0,15.761493232,-4206.763831590784,304901381.0,38
304251967.0,15653582918,15.680000000000293,0.0,0.0899999999999181,172.13000000000466,0.0399999999999636,0.0,0.0,0.0,0.0,0.0,0,39,0,44,1,19000,0,0,15.653582918,14822.03757696289,304251967.0,39
299534939.0,16259692780,16.290000000000873,0.2000000000000028,0.1399999999998726,179.04999999998836,0.079999999999984,0.0,0.009999999999998,0.0,0.0,0.0,131072,37,0,44,1,18000,0,2,16.25969278,13660.26603616399,299534939.0,37
303368425.0,15693427553,15.709999999999129,0.0,0.0800000000001546,172.5799999999872,0.0500000000000113,0.0,0.0,0.0,0.0,0.0,0,44,0,44,1,19000,0,1,15.693427553,14811.40299006597,303368425.0,44
302611957.0,15757262554,15.790000000000871,0.0,0.099999999999909,173.14000000001397,0.0099999999999909,0.0,0.0,0.0,0.0,0.0,0,25,0,44,1,0,0,0,15.757262554,-4205.634657918497,302611957.0,25
